epoch1_on: eight native caches and all cropped baseline scores exact
epoch2_on: eight native caches and all cropped baseline scores exact
epoch3_on: eight native caches and all cropped baseline scores exact
136/149 fresh098 {'neighbor9': 114, 'off_window': 114, 'remaining_aggregate': 106, 'combined': 106, 'centered_receiver': 114, 'centered_receiver_off_match': 114, 'centered_receiver_off_match_aggregate': 106}
137/149 fresh099 {'neighbor9': 418, 'off_window': 418, 'remaining_aggregate': 63, 'combined': 63, 'centered_receiver': 506, 'centered_receiver_off_match': 506, 'centered_receiver_off_match_aggregate': 124}
138/149 fresh100 {'neighbor9': 92, 'off_window': 92, 'remaining_aggregate': 92, 'combined': 92, 'centered_receiver': 92, 'centered_receiver_off_match': 92, 'centered_receiver_off_match_aggregate': 92}
139/149 fresh101 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0}
140/149 fresh102 {'neighbor9': 119, 'off_window': 119, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 119, 'centered_receiver_off_match': 119, 'centered_receiver_off_match_aggregate': 0}
141/149 fresh103 {'neighbor9': 2, 'off_window': 2, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 2, 'centered_receiver_off_match': 2, 'centered_receiver_off_match_aggregate': 0}
142/149 fresh104 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0}
143/149 fresh105 {'neighbor9': 79, 'off_window': 79, 'remaining_aggregate': 67, 'combined': 67, 'centered_receiver': 79, 'centered_receiver_off_match': 79, 'centered_receiver_off_match_aggregate': 67}
144/149 fresh106 {'neighbor9': 217, 'off_window': 217, 'remaining_aggregate': 112, 'combined': 112, 'centered_receiver': 217, 'centered_receiver_off_match': 217, 'centered_receiver_off_match_aggregate': 112}
145/149 fresh107 {'neighbor9': 52, 'off_window': 52, 'remaining_aggregate': 52, 'combined': 52, 'centered_receiver': 52, 'centered_receiver_off_match': 52, 'centered_receiver_off_match_aggregate': 52}
146/149 fresh108 {'neighbor9': 1, 'off_window': 0, 'remaining_aggregate': 1, 'combined': 0, 'centered_receiver': 1, 'centered_receiver_off_match': 1, 'centered_receiver_off_match_aggregate': 1}
147/149 fresh109 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0}
148/149 fresh110 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0}
149/149 fresh111 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0}
M43AB COMPLETE
