sector,context,cadence,time_spacecraft_btjd,quaternion_rows,finite_fom_rows,minimum_fom,finite_guide_count_rows,minimum_guides_used
29,2,3738260,2092.79250796397,10,10,252.0,10,200.0
29,2,3738261,2092.792739445351,10,10,252.0,10,200.0
29,2,3738262,2092.792970926732,10,10,252.0,10,200.0
29,2,3738263,2092.793202408112,10,10,252.0,10,200.0
29,2,3738264,2092.793433889492,10,10,252.0,10,200.0
29,2,3738265,2092.7936653708725,10,10,236.0,10,199.0
29,2,3738266,2092.793896852253,10,10,236.0,10,199.0
29,2,3738267,2092.794128333634,10,10,236.0,10,199.0
29,2,3738268,2092.794359815015,10,10,252.0,10,200.0
29,2,3738269,2092.7945912963955,10,10,252.0,10,200.0
29,2,3738270,2092.7948227777756,10,10,252.0,10,200.0
29,2,3738271,2092.7950542591557,10,10,236.0,10,199.0
29,2,3738272,2092.795285740536,10,10,252.0,10,200.0
29,2,3738273,2092.795517221917,10,10,252.0,10,200.0
29,2,3738274,2092.795748703298,10,10,252.0,10,200.0
29,2,3738275,2092.7959801846787,10,10,236.0,10,199.0
29,2,3738276,2092.796211666059,10,10,252.0,10,200.0
29,2,3738277,2092.7964431474393,10,10,236.0,10,199.0
29,2,3738278,2092.7966746288193,10,10,252.0,10,200.0
29,2,3738279,2092.7969061102003,10,10,252.0,10,200.0
29,2,3738280,2092.7971375915813,10,10,252.0,10,200.0
29,2,3738281,2092.797369072962,10,10,236.0,10,199.0
29,2,3738282,2092.7976005543424,10,10,236.0,10,199.0
29,2,3738283,2092.7978320357224,10,10,252.0,10,200.0
29,2,3738284,2092.7980635171025,10,10,252.0,10,200.0
29,2,3738285,2092.7982949984826,10,10,252.0,10,200.0
29,2,3738286,2092.7985264798626,10,10,236.0,10,199.0
29,2,3738287,2092.7987579612436,10,10,236.0,10,199.0
29,2,3738288,2092.7989894426246,10,10,236.0,10,199.0
29,2,3738289,2092.799220924005,10,10,236.0,10,199.0
29,2,3738290,2092.799452405385,10,10,252.0,10,200.0
29,2,3738291,2092.7996838867653,10,10,252.0,10,200.0
29,2,3738292,2092.7999153681462,10,10,252.0,10,200.0
29,2,3738293,2092.8001468495268,10,10,252.0,10,200.0
29,2,3738294,2092.8003783309077,10,10,252.0,10,200.0
29,2,3738295,2092.8006098122887,10,10,236.0,10,199.0
29,2,3738296,2092.8008412936692,10,10,252.0,10,200.0
29,2,3738297,2092.8010727750493,10,10,252.0,10,200.0
29,2,3738298,2092.8013042564294,10,10,252.0,10,200.0
29,2,3738299,2092.80153573781,10,10,252.0,10,200.0
29,2,3738300,2092.801767219191,10,10,252.0,10,200.0
29,2,3738301,2092.801998700572,10,10,252.0,10,200.0
29,2,3738302,2092.8022301819524,10,10,236.0,10,199.0
29,2,3738303,2092.802461663333,10,10,252.0,10,200.0
29,2,3738304,2092.802693144713,10,10,252.0,10,200.0
29,2,3738305,2092.802924626093,10,10,252.0,10,200.0
29,2,3738306,2092.803156107474,10,10,252.0,10,200.0
29,2,3738307,2092.803387588855,10,10,236.0,10,199.0
29,2,3738308,2092.8036190702355,10,10,236.0,10,199.0
29,2,3738309,2092.803850551616,10,10,252.0,10,200.0
29,2,3738310,2092.804082032996,10,10,252.0,10,200.0
29,2,3738311,2092.804313514376,10,10,252.0,10,200.0
29,2,3738312,2092.804544995757,10,10,236.0,10,199.0
29,2,3738313,2092.804776477138,10,10,236.0,10,199.0
29,2,3738314,2092.8050079585187,10,10,252.0,10,200.0
29,2,3738315,2092.805239439899,10,10,236.0,10,199.0
29,2,3738316,2092.80547092128,10,10,252.0,10,200.0
29,2,3738317,2092.8057024026593,10,10,252.0,10,200.0
29,2,3738318,2092.805933884039,10,10,252.0,10,200.0
29,2,3738319,2092.8061653654195,10,10,252.0,10,200.0
29,2,3738320,2092.8063968468005,10,10,252.0,10,200.0
29,2,3738321,2092.8066283281814,10,10,252.0,10,200.0
29,2,3738322,2092.806859809562,10,10,236.0,10,199.0
29,2,3738323,2092.8070912909425,10,10,236.0,10,199.0
29,2,3738324,2092.8073227723226,10,10,252.0,10,200.0
29,2,3738325,2092.8075542537026,10,10,252.0,10,200.0
29,2,3738326,2092.8077857350836,10,10,252.0,10,200.0
29,2,3738327,2092.8080172164646,10,10,252.0,10,200.0
29,2,3738328,2092.8082486978456,10,10,236.0,10,199.0
29,2,3738329,2092.808480179226,10,10,252.0,10,200.0
29,2,3738330,2092.8087116606066,10,10,236.0,10,199.0
29,2,3738331,2092.8089431419867,10,10,252.0,10,200.0
29,2,3738332,2092.8091746233667,10,10,236.0,10,199.0
29,2,3738333,2092.8094061047477,10,10,252.0,10,200.0
29,2,3738334,2092.8096375861287,10,10,252.0,10,200.0
29,2,3738335,2092.809869067509,10,10,236.0,10,199.0
29,2,3738336,2092.8101005488897,10,10,252.0,10,200.0
29,2,3738337,2092.81033203027,10,10,252.0,10,200.0
29,2,3738338,2092.81056351165,10,10,252.0,10,200.0
29,2,3738339,2092.810794993031,10,10,236.0,10,199.0
29,2,3738340,2092.811026474412,10,10,252.0,10,200.0
29,2,3738341,2092.8112579557924,10,10,252.0,10,200.0
29,2,3738342,2092.811489437173,10,10,252.0,10,200.0
29,2,3738343,2092.811720918554,10,10,252.0,10,200.0
29,2,3738344,2092.811952399934,10,10,236.0,10,199.0
29,2,3738345,2092.812183881314,10,10,252.0,10,200.0
29,2,3738346,2092.812415362695,10,10,252.0,10,200.0
29,2,3738347,2092.8126468440755,10,10,252.0,10,200.0
29,2,3738348,2092.812878325456,10,10,252.0,10,200.0
29,2,3738349,2092.813109806837,10,10,236.0,10,199.0
29,2,3738350,2092.813341288217,10,10,252.0,10,200.0
29,2,3738351,2092.8135727695962,10,10,252.0,10,200.0
29,2,3738352,2092.8138042509763,10,10,236.0,10,199.0
29,2,3738353,2092.8140357323573,10,10,236.0,10,199.0
29,2,3738354,2092.8142672137383,10,10,252.0,10,200.0
29,2,3738355,2092.814498695119,10,10,252.0,10,200.0
29,2,3738356,2092.8147301764993,10,10,252.0,10,200.0
29,2,3738357,2092.8149616578794,10,10,236.0,10,199.0
29,2,3738358,2092.8151931392595,10,10,252.0,10,200.0
29,2,3738359,2092.8154246206404,10,10,252.0,10,200.0
29,2,3738360,2092.8156561020214,10,10,252.0,10,200.0
29,2,3738361,2092.815887583402,10,10,252.0,10,200.0
29,2,3738362,2092.816119064783,10,10,252.0,10,200.0
29,2,3738363,2092.8163505461634,10,10,252.0,10,200.0
29,2,3738364,2092.8165820275435,10,10,236.0,10,199.0
29,2,3738365,2092.8168135089236,10,10,252.0,10,200.0
29,2,3738366,2092.8170449903046,10,10,236.0,10,199.0
29,2,3738367,2092.8172764716855,10,10,252.0,10,200.0
29,2,3738368,2092.817507953066,10,10,236.0,10,199.0
29,2,3738369,2092.8177394344466,10,10,252.0,10,200.0
29,2,3738370,2092.8179709158276,10,10,236.0,10,199.0
29,2,3738371,2092.8182023972076,10,10,252.0,10,200.0
29,2,3738372,2092.8184338785877,10,10,236.0,10,198.0
29,2,3738373,2092.8186653599687,10,10,252.0,10,200.0
29,2,3738374,2092.818896841349,10,10,252.0,10,200.0
29,2,3738375,2092.8191283227297,10,10,252.0,10,200.0
29,2,3738376,2092.8193598041107,10,10,236.0,10,199.0
29,2,3738377,2092.8195912854917,10,10,236.0,10,199.0
29,2,3738378,2092.8198227668718,10,10,252.0,10,200.0
29,2,3738379,2092.820054248252,10,10,252.0,10,200.0
29,2,3738380,2092.8202857296324,10,10,252.0,10,200.0
29,2,3738381,2092.820517211013,10,10,252.0,10,200.0
29,2,3738382,2092.820748692393,10,10,252.0,10,200.0
29,2,3738383,2092.820980173773,10,10,236.0,10,199.0
29,2,3738384,2092.821211655153,10,10,236.0,10,199.0
29,2,3738385,2092.821443136533,10,10,252.0,10,200.0
29,2,3738386,2092.821674617914,10,10,252.0,10,200.0
29,2,3738387,2092.821906099295,10,10,252.0,10,200.0
29,2,3738388,2092.8221375806756,10,10,236.0,10,199.0
29,2,3738389,2092.822369062056,10,10,252.0,10,200.0
29,2,3738390,2092.822600543437,10,10,252.0,10,200.0
29,2,3738391,2092.822832024817,10,10,236.0,10,199.0
29,2,3738392,2092.8230635061973,10,10,236.0,10,199.0
29,2,3738393,2092.8232949875783,10,10,252.0,10,200.0
29,2,3738394,2092.823526468959,10,10,252.0,10,200.0
29,2,3738395,2092.8237579503393,10,10,236.0,10,199.0
29,2,3738396,2092.8239894317203,10,10,236.0,10,199.0
29,2,3738397,2092.8242209131013,10,10,236.0,10,199.0
29,2,3738398,2092.8244523944813,10,10,252.0,10,200.0
29,2,3738399,2092.8246838758614,10,10,252.0,10,200.0
29,2,3738400,2092.8249153572424,10,10,252.0,10,200.0
29,2,3738401,2092.825146838623,10,10,252.0,10,200.0
29,2,3738402,2092.8253783200034,10,10,252.0,10,200.0
29,2,3738403,2092.8256098013844,10,10,252.0,10,200.0
29,2,3738404,2092.8258412827654,10,10,252.0,10,200.0
29,2,3738405,2092.8260727641455,10,10,236.0,10,199.0
29,2,3738406,2092.8263042455255,10,10,236.0,10,199.0
29,2,3738407,2092.826535726906,10,10,252.0,10,200.0
29,2,3738408,2092.8267672082866,10,10,252.0,10,200.0
29,2,3738409,2092.8269986896676,10,10,252.0,10,200.0
29,2,3738410,2092.8272301710485,10,10,236.0,10,199.0
29,2,3738411,2092.8274616524286,10,10,236.0,10,199.0
29,2,3738412,2092.8276931338087,10,10,252.0,10,200.0
29,2,3738413,2092.827924615189,10,10,236.0,10,199.0
29,2,3738414,2092.8281560965697,10,10,252.0,10,200.0
29,2,3738415,2092.82838757795,10,10,236.0,10,199.0
29,2,3738416,2092.82861905933,10,10,236.0,10,199.0
29,2,3738417,2092.828850540711,10,10,236.0,10,199.0
29,2,3738418,2092.829082022091,10,10,252.0,10,200.0
29,2,3738419,2092.829313503471,10,10,252.0,10,200.0
29,2,3738420,2092.829544984852,10,10,236.0,10,199.0
29,2,3738421,2092.8297764662325,10,10,252.0,10,200.0
29,2,3738422,2092.830007947613,10,10,252.0,10,200.0
29,2,3738423,2092.830239428994,10,10,252.0,10,200.0
29,2,3738424,2092.830470910375,10,10,252.0,10,200.0
29,2,3738425,2092.830702391755,10,10,252.0,10,200.0
29,2,3738426,2092.830933873135,10,10,252.0,10,200.0
29,2,3738427,2092.8311653545156,10,10,252.0,10,200.0
29,2,3738428,2092.831396835896,10,10,236.0,10,199.0
29,2,3738429,2092.831628317277,10,10,252.0,10,200.0
29,2,3738430,2092.831859798658,10,10,236.0,10,199.0
29,2,3738431,2092.832091280038,10,10,252.0,10,200.0
29,2,3738432,2092.8323227614183,10,10,252.0,10,200.0
29,2,3738433,2092.832554242799,10,10,236.0,10,199.0
29,2,3738434,2092.8327857241798,10,10,252.0,10,200.0
29,2,3738435,2092.8330172055603,10,10,252.0,10,200.0
29,2,3738436,2092.8332486869413,10,10,236.0,10,199.0
29,2,3738437,2092.8334801683222,10,10,252.0,10,200.0
29,2,3738438,2092.8337116497023,10,10,236.0,10,199.0
29,2,3738439,2092.8339431310824,10,10,252.0,10,200.0
29,2,3738440,2092.834174612463,10,10,252.0,10,200.0
29,2,3738441,2092.8344060938434,10,10,252.0,10,200.0
29,2,3738442,2092.8346375752244,10,10,236.0,10,199.0
29,2,3738443,2092.8348690566054,10,10,252.0,10,200.0
29,2,3738444,2092.835100537986,10,10,252.0,10,200.0
29,2,3738445,2092.835332019366,10,10,252.0,10,200.0
29,2,3738446,2092.835563500746,10,10,252.0,10,200.0
29,2,3738447,2092.835794982126,10,10,252.0,10,200.0
29,2,3738448,2092.836026463506,10,10,252.0,10,200.0
29,2,3738449,2092.8362579448867,10,10,252.0,10,200.0
29,2,3738450,2092.8364894262677,10,10,252.0,10,200.0
29,2,3738451,2092.8367209076487,10,10,252.0,10,200.0
29,2,3738452,2092.8369523890287,10,10,236.0,10,199.0
29,2,3738453,2092.837183870409,10,10,236.0,10,199.0
29,2,3738454,2092.8374153517893,10,10,236.0,10,199.0
29,2,3738455,2092.83764683317,10,10,252.0,10,200.0
29,2,3738456,2092.837878314551,10,10,252.0,10,200.0
29,2,3738457,2092.838109795932,10,10,252.0,10,200.0
29,2,3738458,2092.838341277312,10,10,252.0,10,200.0
29,2,3738459,2092.838572758692,10,10,236.0,10,199.0
29,2,3738460,2092.8388042400725,10,10,252.0,10,200.0
29,2,3738461,2092.839035721453,10,10,252.0,10,200.0
29,2,3738462,2092.839267202834,10,10,252.0,10,200.0
29,2,3738463,2092.839498684215,10,10,236.0,10,199.0
29,2,3738464,2092.8397301655955,10,10,236.0,10,199.0
29,2,3738465,2092.8399616469756,10,10,236.0,10,199.0
29,2,3738466,2092.8401931283556,10,10,252.0,10,200.0
29,2,3738467,2092.840424609736,10,10,252.0,10,200.0
29,2,3738468,2092.840656091117,10,10,252.0,10,200.0
29,2,3738469,2092.840887572498,10,10,252.0,10,200.0
29,2,3738470,2092.841119053879,10,10,236.0,10,199.0
29,2,3738471,2092.8413505352596,10,10,252.0,10,200.0
29,2,3738472,2092.8415820166397,10,10,252.0,10,200.0
29,2,3738473,2092.8418134980197,10,10,252.0,10,200.0
29,2,3738474,2092.8420449794003,10,10,236.0,10,199.0
29,2,3738475,2092.8422764607812,10,10,252.0,10,200.0
29,2,3738476,2092.8425079421622,10,10,252.0,10,200.0
29,2,3738477,2092.8427394235428,10,10,252.0,10,200.0
29,2,3738478,2092.8429709049233,10,10,252.0,10,200.0
29,2,3738479,2092.8432023863033,10,10,236.0,10,199.0
29,2,3738480,2092.843433867683,10,10,252.0,10,200.0
29,2,3738481,2092.843665349063,10,10,252.0,10,200.0
29,2,3738482,2092.8438968304436,10,10,252.0,10,200.0
29,2,3738483,2092.8441283118245,10,10,252.0,10,200.0
29,2,3738484,2092.8443597932055,10,10,252.0,10,200.0
29,2,3738485,2092.8445912745856,10,10,252.0,10,200.0
29,2,3738486,2092.8448227559657,10,10,236.0,10,199.0
29,2,3738487,2092.845054237346,10,10,252.0,10,200.0
29,2,3738488,2092.8452857187267,10,10,252.0,10,200.0
29,2,3738489,2092.8455172001077,10,10,252.0,10,200.0
29,2,3738490,2092.8457486814887,10,10,252.0,10,200.0
29,2,3738491,2092.845980162869,10,10,236.0,10,199.0
29,2,3738492,2092.8462116442493,10,10,252.0,10,200.0
29,2,3738493,2092.8464431256293,10,10,236.0,10,199.0
29,2,3738494,2092.84667460701,10,10,252.0,10,200.0
29,2,3738495,2092.846906088391,10,10,252.0,10,200.0
29,2,3738496,2092.847137569772,10,10,236.0,10,199.0
29,2,3738497,2092.8473690511523,10,10,236.0,10,199.0
29,2,3738498,2092.847600532533,10,10,252.0,10,200.0
29,2,3738499,2092.847832013913,10,10,252.0,10,200.0
29,2,3738500,2092.848063495293,10,10,252.0,10,200.0
29,2,3738501,2092.848294976674,10,10,252.0,10,200.0
29,2,3738502,2092.848526458055,10,10,252.0,10,200.0
29,2,3738503,2092.8487579394355,10,10,252.0,10,200.0
29,2,3738504,2092.8489894208165,10,10,252.0,10,200.0
29,2,3738505,2092.8492209021965,10,10,236.0,10,199.0
29,2,3738506,2092.8494523835766,10,10,252.0,10,200.0
29,2,3738507,2092.849683864957,10,10,236.0,10,199.0
29,2,3738508,2092.849915346338,10,10,252.0,10,200.0
29,2,3738509,2092.850146827719,10,10,236.0,10,199.0
29,2,3738510,2092.8503783090996,10,10,236.0,10,199.0
29,2,3738511,2092.85060979048,10,10,252.0,10,200.0
29,2,3738512,2092.8508412718597,10,10,252.0,10,200.0
29,2,3738513,2092.8510727532394,10,10,236.0,10,199.0
29,2,3738514,2092.85130423462,10,10,236.0,10,199.0
29,2,3738515,2092.8515357160004,10,10,236.0,10,199.0
29,2,3738516,2092.8517671973814,10,10,252.0,10,200.0
29,2,3738517,2092.8519986787624,10,10,236.0,10,199.0
29,2,3738518,2092.852230160143,10,10,252.0,10,200.0
29,2,3738519,2092.852461641523,10,10,252.0,10,200.0
29,2,3738520,2092.852693122903,10,10,236.0,10,199.0
29,2,3738521,2092.8529246042835,10,10,252.0,10,200.0
29,2,3738522,2092.8531560856645,10,10,252.0,10,200.0
29,2,3738523,2092.8533875670455,10,10,252.0,10,200.0
29,2,3738524,2092.853619048426,10,10,252.0,10,200.0
29,2,3738525,2092.8538505298066,10,10,236.0,10,199.0
29,2,3738526,2092.8540820111866,10,10,252.0,10,200.0
29,2,3738527,2092.8543134925667,10,10,252.0,10,200.0
29,2,3738528,2092.8545449739477,10,10,236.0,10,199.0
29,2,3738529,2092.8547764553286,10,10,236.0,10,199.0
29,2,3738530,2092.855007936709,10,10,236.0,10,199.0
29,2,3738531,2092.8552394180897,10,10,252.0,10,200.0
29,2,3738532,2092.8554708994698,10,10,252.0,10,200.0
29,2,3738533,2092.85570238085,10,10,252.0,10,200.0
29,2,3738534,2092.855933862231,10,10,252.0,10,200.0
29,2,3738535,2092.856165343612,10,10,252.0,10,200.0
29,2,3738536,2092.8563968249923,10,10,252.0,10,200.0
29,2,3738537,2092.856628306373,10,10,252.0,10,200.0
29,2,3738538,2092.856859787754,10,10,236.0,10,199.0
29,2,3738539,2092.857091269134,10,10,252.0,10,200.0
29,2,3738540,2092.857322750514,10,10,252.0,10,200.0
29,2,3738541,2092.857554231895,10,10,252.0,10,200.0
29,2,3738542,2092.857785713276,10,10,252.0,10,200.0
29,2,3738543,2092.8580171946564,10,10,236.0,10,199.0
29,2,3738544,2092.858248676037,10,10,236.0,10,199.0
29,2,3738545,2092.858480157417,10,10,252.0,10,200.0
29,2,3738546,2092.8587116387966,10,10,252.0,10,200.0
29,2,3738547,2092.8589431201767,10,10,252.0,10,200.0
29,2,3738548,2092.8591746015572,10,10,252.0,10,200.0
29,2,3738549,2092.859406082938,10,10,252.0,10,200.0
29,2,3738550,2092.859637564319,10,10,252.0,10,200.0
29,2,3738551,2092.8598690456997,10,10,252.0,10,200.0
29,2,3738552,2092.8601005270802,10,10,252.0,10,200.0
29,2,3738553,2092.8603320084603,10,10,252.0,10,200.0
29,2,3738554,2092.8605634898404,10,10,252.0,10,200.0
29,2,3738555,2092.8607949712214,10,10,252.0,10,200.0
29,2,3738556,2092.8610264526023,10,10,252.0,10,200.0
29,2,3738557,2092.861257933983,10,10,252.0,10,200.0
29,2,3738558,2092.8614894153634,10,10,252.0,10,200.0
29,2,3738559,2092.8617208967435,10,10,236.0,10,199.0
29,2,3738560,2092.8619523781235,10,10,252.0,10,200.0
29,2,3738561,2092.8621838595045,10,10,252.0,10,200.0
29,2,3738562,2092.8624153408855,10,10,252.0,10,200.0
29,2,3738563,2092.862646822266,10,10,236.0,10,199.0
29,2,3738564,2092.8628783036465,10,10,252.0,10,200.0
29,2,3738565,2092.8631097850275,10,10,236.0,10,199.0
29,2,3738566,2092.8633412664076,10,10,236.0,10,199.0
29,2,3738567,2092.8635727477877,10,10,252.0,10,200.0
29,2,3738568,2092.8638042291686,10,10,252.0,10,200.0
29,2,3738569,2092.864035710549,10,10,252.0,10,200.0
29,2,3738570,2092.8642671919297,10,10,252.0,10,200.0
29,2,3738571,2092.8644986733107,10,10,252.0,10,200.0
29,2,3738572,2092.8647301546916,10,10,252.0,10,200.0
29,2,3738573,2092.8649616360717,10,10,236.0,10,199.0
29,2,3738574,2092.865193117452,10,10,252.0,10,200.0
29,2,3738575,2092.8654245988323,10,10,252.0,10,200.0
29,2,3738576,2092.8656560802133,10,10,252.0,10,200.0
29,2,3738577,2092.8658875615934,10,10,252.0,10,200.0
29,2,3738578,2092.8661190429734,10,10,252.0,10,200.0
29,2,3738579,2092.8663505243535,10,10,252.0,10,200.0
29,2,3738580,2092.8665820057336,10,10,236.0,10,199.0
29,2,3738581,2092.866813487114,10,10,252.0,10,200.0
29,2,3738582,2092.867044968495,10,10,252.0,10,200.0
29,2,3738583,2092.867276449876,10,10,252.0,10,200.0
29,2,3738584,2092.8675079312566,10,10,236.0,10,199.0
29,2,3738585,2092.867739412637,10,10,252.0,10,200.0
29,2,3738586,2092.867970894017,10,10,236.0,10,199.0
29,2,3738587,2092.8682023753972,10,10,236.0,10,199.0
29,2,3738588,2092.868433856778,10,10,252.0,10,200.0
29,2,3738589,2092.868665338159,10,10,236.0,10,199.0
29,2,3738590,2092.8688968195397,10,10,236.0,10,199.0
29,2,3738591,2092.8691283009202,10,10,236.0,10,199.0
29,2,3738592,2092.869359782301,10,10,252.0,10,200.0
29,2,3738593,2092.8695912636813,10,10,252.0,10,200.0
29,2,3738594,2092.8698227450614,10,10,252.0,10,200.0
29,2,3738595,2092.8700542264423,10,10,252.0,10,200.0
29,2,3738596,2092.870285707823,10,10,252.0,10,200.0
29,2,3738597,2092.8705171892034,10,10,252.0,10,200.0
29,2,3738598,2092.8707486705844,10,10,252.0,10,200.0
29,2,3738599,2092.8709801519653,10,10,252.0,10,200.0
29,2,3738600,2092.8712116333454,10,10,236.0,10,199.0
29,2,3738601,2092.8714431147255,10,10,252.0,10,200.0
29,2,3738602,2092.871674596106,10,10,252.0,10,200.0
29,2,3738603,2092.8719060774865,10,10,252.0,10,200.0
29,3,3748952,2095.26750688443,10,10,236.0,10,199.0
29,3,3748953,2095.26773836581,10,10,252.0,10,200.0
29,3,3748954,2095.2679698471907,10,10,252.0,10,200.0
29,3,3748955,2095.268201328571,10,10,252.0,10,200.0
29,3,3748956,2095.268432809952,10,10,252.0,10,200.0
29,3,3748957,2095.268664291333,10,10,252.0,10,200.0
29,3,3748958,2095.2688957727137,10,10,252.0,10,200.0
29,3,3748959,2095.269127254094,10,10,252.0,10,200.0
29,3,3748960,2095.2693587354743,10,10,252.0,10,200.0
29,3,3748961,2095.269590216855,10,10,252.0,10,200.0
29,3,3748962,2095.2698216982353,10,10,252.0,10,200.0
29,3,3748963,2095.2700531796163,10,10,252.0,10,200.0
29,3,3748964,2095.2702846609973,10,10,236.0,10,199.0
29,3,3748965,2095.2705161423773,10,10,252.0,10,200.0
29,3,3748966,2095.2707476237574,10,10,236.0,10,199.0
29,3,3748967,2095.270979105138,10,10,252.0,10,200.0
29,3,3748968,2095.2712105865185,10,10,252.0,10,200.0
29,3,3748969,2095.2714420678994,10,10,252.0,10,200.0
29,3,3748970,2095.2716735492804,10,10,252.0,10,200.0
29,3,3748971,2095.271905030661,10,10,252.0,10,200.0
29,3,3748972,2095.272136512041,10,10,252.0,10,200.0
29,3,3748973,2095.272367993421,10,10,252.0,10,200.0
29,3,3748974,2095.2725994748016,10,10,252.0,10,200.0
29,3,3748975,2095.2728309561826,10,10,252.0,10,200.0
29,3,3748976,2095.2730624375627,10,10,252.0,10,200.0
29,3,3748977,2095.2732939189427,10,10,252.0,10,200.0
29,3,3748978,2095.2735254003237,10,10,252.0,10,200.0
29,3,3748979,2095.273756881704,10,10,236.0,10,199.0
29,3,3748980,2095.273988363084,10,10,252.0,10,200.0
29,3,3748981,2095.2742198444644,10,10,252.0,10,200.0
29,3,3748982,2095.274451325845,10,10,252.0,10,200.0
29,3,3748983,2095.274682807226,10,10,236.0,10,199.0
29,3,3748984,2095.274914288607,10,10,252.0,10,200.0
29,3,3748985,2095.2751457699874,10,10,252.0,10,200.0
29,3,3748986,2095.2753772513674,10,10,252.0,10,200.0
29,3,3748987,2095.2756087327475,10,10,236.0,10,199.0
29,3,3748988,2095.275840214128,10,10,236.0,10,199.0
29,3,3748989,2095.276071695509,10,10,252.0,10,200.0
29,3,3748990,2095.27630317689,10,10,252.0,10,200.0
29,3,3748991,2095.2765346582705,10,10,236.0,10,199.0
29,3,3748992,2095.2767661396506,10,10,252.0,10,200.0
29,3,3748993,2095.2769976210307,10,10,236.0,10,199.0
29,3,3748994,2095.277229102411,10,10,252.0,10,200.0
29,3,3748995,2095.277460583792,10,10,252.0,10,200.0
29,3,3748996,2095.277692065173,10,10,252.0,10,200.0
29,3,3748997,2095.277923546554,10,10,252.0,10,200.0
29,3,3748998,2095.2781550279346,10,10,252.0,10,200.0
29,3,3748999,2095.2783865093147,10,10,236.0,10,199.0
29,3,3749000,2095.278617990695,10,10,252.0,10,200.0
29,3,3749001,2095.2788494720753,10,10,252.0,10,200.0
29,3,3749002,2095.2790809534563,10,10,252.0,10,200.0
29,3,3749003,2095.2793124348373,10,10,252.0,10,200.0
29,3,3749004,2095.279543916218,10,10,252.0,10,200.0
29,3,3749005,2095.2797753975983,10,10,252.0,10,200.0
29,3,3749006,2095.2800068789784,10,10,236.0,10,199.0
29,3,3749007,2095.2802383603585,10,10,252.0,10,200.0
29,3,3749008,2095.2804698417394,10,10,236.0,10,199.0
29,3,3749009,2095.2807013231204,10,10,252.0,10,200.0
29,3,3749010,2095.280932804501,10,10,236.0,10,199.0
29,3,3749011,2095.281164285881,10,10,252.0,10,200.0
29,3,3749012,2095.281395767261,10,10,236.0,10,199.0
29,3,3749013,2095.281627248641,10,10,252.0,10,200.0
29,3,3749014,2095.281858730021,10,10,236.0,10,199.0
29,3,3749015,2095.2820902114017,10,10,252.0,10,200.0
29,3,3749016,2095.2823216927827,10,10,252.0,10,200.0
29,3,3749017,2095.2825531741637,10,10,252.0,10,200.0
29,3,3749018,2095.282784655544,10,10,252.0,10,200.0
29,3,3749019,2095.2830161369243,10,10,236.0,10,199.0
29,3,3749020,2095.2832476183044,10,10,252.0,10,200.0
29,3,3749021,2095.283479099685,10,10,252.0,10,200.0
29,3,3749022,2095.283710581066,10,10,252.0,10,200.0
29,3,3749023,2095.283942062447,10,10,252.0,10,200.0
29,3,3749024,2095.2841735438274,10,10,236.0,10,199.0
29,3,3749025,2095.284405025208,10,10,252.0,10,200.0
29,3,3749026,2095.284636506588,10,10,236.0,10,199.0
29,3,3749027,2095.284867987968,10,10,236.0,10,199.0
29,3,3749028,2095.285099469349,10,10,252.0,10,200.0
29,3,3749029,2095.28533095073,10,10,236.0,10,199.0
29,3,3749030,2095.2855624321105,10,10,252.0,10,200.0
29,3,3749031,2095.2857939134915,10,10,236.0,10,199.0
29,3,3749032,2095.286025394872,10,10,236.0,10,199.0
29,3,3749033,2095.286256876252,10,10,236.0,10,199.0
29,3,3749034,2095.286488357632,10,10,236.0,10,199.0
29,3,3749035,2095.286719839013,10,10,252.0,10,200.0
29,3,3749036,2095.286951320394,10,10,252.0,10,200.0
29,3,3749037,2095.2871828017746,10,10,252.0,10,200.0
29,3,3749038,2095.287414283155,10,10,252.0,10,200.0
29,3,3749039,2095.2876457645352,10,10,236.0,10,199.0
29,3,3749040,2095.2878772459153,10,10,236.0,10,199.0
29,3,3749041,2095.2881087272963,10,10,252.0,10,200.0
29,3,3749042,2095.2883402086773,10,10,236.0,10,199.0
29,3,3749043,2095.288571690058,10,10,252.0,10,200.0
29,3,3749044,2095.2888031714383,10,10,252.0,10,200.0
29,3,3749045,2095.2890346528184,10,10,252.0,10,200.0
29,3,3749046,2095.289266134198,10,10,236.0,10,199.0
29,3,3749047,2095.289497615578,10,10,252.0,10,200.0
29,3,3749048,2095.2897290969586,10,10,252.0,10,200.0
29,3,3749049,2095.2899605783396,10,10,236.0,10,199.0
29,3,3749050,2095.2901920597205,10,10,252.0,10,200.0
29,3,3749051,2095.290423541101,10,10,236.0,10,199.0
29,3,3749052,2095.2906550224816,10,10,236.0,10,199.0
29,3,3749053,2095.2908865038617,10,10,236.0,10,199.0
29,3,3749054,2095.2911179852417,10,10,236.0,10,199.0
29,3,3749055,2095.2913494666227,10,10,236.0,10,199.0
29,3,3749056,2095.2915809480037,10,10,252.0,10,200.0
29,3,3749057,2095.291812429384,10,10,252.0,10,200.0
29,3,3749058,2095.2920439107647,10,10,252.0,10,200.0
29,3,3749059,2095.2922753921457,10,10,252.0,10,200.0
29,3,3749060,2095.292506873526,10,10,252.0,10,200.0
29,3,3749061,2095.292738354906,10,10,252.0,10,200.0
29,3,3749062,2095.292969836287,10,10,236.0,10,199.0
29,3,3749063,2095.2932013176674,10,10,252.0,10,200.0
