window,on_max_snr,spectral_width_channels,one_channel_max_snr,frequency_mhz,scale,phase_cycles,active_epochs,off_same_hypothesis_snr,off_global_max_snr,empirical_window_p,null_99th_percentile
m28_1400p5,184.8547342644255,1,184.8547342644255,1400.0522031196515,0.5,0.1,1+3,10.313842290196206,160.80149410177947,0.0038910505836575876,6.988890171051025
m28_1406p5,120.94945180380998,9,49.18682610989957,1406.3311769608417,0.5,0.2,1+2,-inf,105.36028067513438,0.0038910505836575876,7.679445743560791
m28_1412p5,8.495027748663018,9,5.2093845306001,1412.524609334333,1.0,0.1,2+3,-inf,10.772099242083758,0.0038910505836575876,6.486685752868652
m28_1418p5,15.001586066370189,5,11.35368124446207,1418.9942282491356,0.25,-0.1,1+2,9.711661605664075,14.251151625270015,0.0038910505836575876,6.780988693237305
m28_1425p0,30.50640955005791,9,14.209534166471268,1425.0091558405993,1.0,-0.1,1+3,-inf,23.977356525276,0.0038910505836575876,9.721856117248535
