epoch1_on: eight native caches and all cropped baseline scores exact
epoch2_on: eight native caches and all cropped baseline scores exact
epoch3_on: eight native caches and all cropped baseline scores exact
80/150 new041 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
81/150 new042 {'neighbor9': 79, 'off_window': 79, 'remaining_aggregate': 68, 'combined': 68, 'centered_receiver': 79, 'centered_receiver_off_match': 79, 'centered_receiver_off_match_aggregate': 68, 'geometry_receiver': 79, 'geometry_receiver_off_aggregate': 68, 'geometry_receiver_aligned_off_aggregate': 68}
82/150 new043 {'neighbor9': 641, 'off_window': 641, 'remaining_aggregate': 123, 'combined': 123, 'centered_receiver': 829, 'centered_receiver_off_match': 829, 'centered_receiver_off_match_aggregate': 236, 'geometry_receiver': 642, 'geometry_receiver_off_aggregate': 124, 'geometry_receiver_aligned_off_aggregate': 124}
83/150 new044 {'neighbor9': 47, 'off_window': 47, 'remaining_aggregate': 47, 'combined': 47, 'centered_receiver': 47, 'centered_receiver_off_match': 47, 'centered_receiver_off_match_aggregate': 47, 'geometry_receiver': 47, 'geometry_receiver_off_aggregate': 47, 'geometry_receiver_aligned_off_aggregate': 47}
84/150 new045 {'neighbor9': 19, 'off_window': 8, 'remaining_aggregate': 19, 'combined': 8, 'centered_receiver': 19, 'centered_receiver_off_match': 19, 'centered_receiver_off_match_aggregate': 19, 'geometry_receiver': 19, 'geometry_receiver_off_aggregate': 8, 'geometry_receiver_aligned_off_aggregate': 19}
85/150 new046 {'neighbor9': 249, 'off_window': 249, 'remaining_aggregate': 9, 'combined': 9, 'centered_receiver': 258, 'centered_receiver_off_match': 258, 'centered_receiver_off_match_aggregate': 12, 'geometry_receiver': 249, 'geometry_receiver_off_aggregate': 9, 'geometry_receiver_aligned_off_aggregate': 9}
86/150 new047 {'neighbor9': 1, 'off_window': 1, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 1, 'centered_receiver_off_match': 1, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 1, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
87/150 new048 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
88/150 new049 {'neighbor9': 45, 'off_window': 45, 'remaining_aggregate': 43, 'combined': 43, 'centered_receiver': 45, 'centered_receiver_off_match': 45, 'centered_receiver_off_match_aggregate': 43, 'geometry_receiver': 45, 'geometry_receiver_off_aggregate': 43, 'geometry_receiver_aligned_off_aggregate': 43}
89/150 new050 {'neighbor9': 14, 'off_window': 14, 'remaining_aggregate': 13, 'combined': 13, 'centered_receiver': 14, 'centered_receiver_off_match': 14, 'centered_receiver_off_match_aggregate': 13, 'geometry_receiver': 14, 'geometry_receiver_off_aggregate': 13, 'geometry_receiver_aligned_off_aggregate': 13}
90/150 new051 {'neighbor9': 9, 'off_window': 9, 'remaining_aggregate': 9, 'combined': 9, 'centered_receiver': 9, 'centered_receiver_off_match': 9, 'centered_receiver_off_match_aggregate': 9, 'geometry_receiver': 9, 'geometry_receiver_off_aggregate': 9, 'geometry_receiver_aligned_off_aggregate': 9}
91/150 new052 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
92/150 new053 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
93/150 new054 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
94/150 new055 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
95/150 new056 {'neighbor9': 17, 'off_window': 17, 'remaining_aggregate': 14, 'combined': 14, 'centered_receiver': 17, 'centered_receiver_off_match': 17, 'centered_receiver_off_match_aggregate': 14, 'geometry_receiver': 17, 'geometry_receiver_off_aggregate': 14, 'geometry_receiver_aligned_off_aggregate': 14}
96/150 new057 {'neighbor9': 177, 'off_window': 177, 'remaining_aggregate': 20, 'combined': 20, 'centered_receiver': 334, 'centered_receiver_off_match': 334, 'centered_receiver_off_match_aggregate': 48, 'geometry_receiver': 177, 'geometry_receiver_off_aggregate': 20, 'geometry_receiver_aligned_off_aggregate': 20}
97/150 new058 {'neighbor9': 7, 'off_window': 7, 'remaining_aggregate': 7, 'combined': 7, 'centered_receiver': 7, 'centered_receiver_off_match': 7, 'centered_receiver_off_match_aggregate': 7, 'geometry_receiver': 7, 'geometry_receiver_off_aggregate': 7, 'geometry_receiver_aligned_off_aggregate': 7}
98/150 new059 {'neighbor9': 3, 'off_window': 2, 'remaining_aggregate': 3, 'combined': 2, 'centered_receiver': 3, 'centered_receiver_off_match': 3, 'centered_receiver_off_match_aggregate': 3, 'geometry_receiver': 3, 'geometry_receiver_off_aggregate': 2, 'geometry_receiver_aligned_off_aggregate': 3}
99/150 new060 {'neighbor9': 174, 'off_window': 174, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 174, 'centered_receiver_off_match': 174, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 174, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
100/150 new061 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
101/150 new062 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
102/150 new063 {'neighbor9': 13, 'off_window': 13, 'remaining_aggregate': 13, 'combined': 13, 'centered_receiver': 13, 'centered_receiver_off_match': 13, 'centered_receiver_off_match_aggregate': 13, 'geometry_receiver': 13, 'geometry_receiver_off_aggregate': 13, 'geometry_receiver_aligned_off_aggregate': 13}
103/150 new064 {'neighbor9': 47, 'off_window': 47, 'remaining_aggregate': 13, 'combined': 13, 'centered_receiver': 47, 'centered_receiver_off_match': 47, 'centered_receiver_off_match_aggregate': 13, 'geometry_receiver': 47, 'geometry_receiver_off_aggregate': 13, 'geometry_receiver_aligned_off_aggregate': 13}
104/150 new065 {'neighbor9': 5, 'off_window': 5, 'remaining_aggregate': 5, 'combined': 5, 'centered_receiver': 5, 'centered_receiver_off_match': 5, 'centered_receiver_off_match_aggregate': 5, 'geometry_receiver': 5, 'geometry_receiver_off_aggregate': 5, 'geometry_receiver_aligned_off_aggregate': 5}
105/150 new066 {'neighbor9': 3, 'off_window': 2, 'remaining_aggregate': 3, 'combined': 2, 'centered_receiver': 3, 'centered_receiver_off_match': 3, 'centered_receiver_off_match_aggregate': 3, 'geometry_receiver': 3, 'geometry_receiver_off_aggregate': 2, 'geometry_receiver_aligned_off_aggregate': 3}
106/150 new067 {'neighbor9': 11, 'off_window': 11, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 11, 'centered_receiver_off_match': 11, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 11, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
107/150 new068 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
108/150 new069 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
109/150 new070 {'neighbor9': 13, 'off_window': 13, 'remaining_aggregate': 9, 'combined': 9, 'centered_receiver': 13, 'centered_receiver_off_match': 13, 'centered_receiver_off_match_aggregate': 9, 'geometry_receiver': 13, 'geometry_receiver_off_aggregate': 9, 'geometry_receiver_aligned_off_aggregate': 9}
110/150 new071 {'neighbor9': 465, 'off_window': 465, 'remaining_aggregate': 36, 'combined': 36, 'centered_receiver': 465, 'centered_receiver_off_match': 465, 'centered_receiver_off_match_aggregate': 36, 'geometry_receiver': 465, 'geometry_receiver_off_aggregate': 36, 'geometry_receiver_aligned_off_aggregate': 36}
111/150 new072 {'neighbor9': 3, 'off_window': 3, 'remaining_aggregate': 3, 'combined': 3, 'centered_receiver': 3, 'centered_receiver_off_match': 3, 'centered_receiver_off_match_aggregate': 3, 'geometry_receiver': 3, 'geometry_receiver_off_aggregate': 3, 'geometry_receiver_aligned_off_aggregate': 3}
112/150 new073 {'neighbor9': 2, 'off_window': 1, 'remaining_aggregate': 2, 'combined': 1, 'centered_receiver': 2, 'centered_receiver_off_match': 2, 'centered_receiver_off_match_aggregate': 2, 'geometry_receiver': 2, 'geometry_receiver_off_aggregate': 1, 'geometry_receiver_aligned_off_aggregate': 2}
113/150 new074 {'neighbor9': 174, 'off_window': 174, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 174, 'centered_receiver_off_match': 174, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 174, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
114/150 new075 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
115/150 new076 {'neighbor9': 2, 'off_window': 0, 'remaining_aggregate': 2, 'combined': 0, 'centered_receiver': 2, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 2, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 2}
116/150 new077 {'neighbor9': 8, 'off_window': 8, 'remaining_aggregate': 3, 'combined': 3, 'centered_receiver': 8, 'centered_receiver_off_match': 8, 'centered_receiver_off_match_aggregate': 3, 'geometry_receiver': 8, 'geometry_receiver_off_aggregate': 3, 'geometry_receiver_aligned_off_aggregate': 3}
117/150 new078 {'neighbor9': 54, 'off_window': 54, 'remaining_aggregate': 3, 'combined': 3, 'centered_receiver': 54, 'centered_receiver_off_match': 54, 'centered_receiver_off_match_aggregate': 3, 'geometry_receiver': 54, 'geometry_receiver_off_aggregate': 3, 'geometry_receiver_aligned_off_aggregate': 3}
118/150 new079 {'neighbor9': 8, 'off_window': 8, 'remaining_aggregate': 8, 'combined': 8, 'centered_receiver': 8, 'centered_receiver_off_match': 8, 'centered_receiver_off_match_aggregate': 8, 'geometry_receiver': 8, 'geometry_receiver_off_aggregate': 8, 'geometry_receiver_aligned_off_aggregate': 8}
119/150 new080 {'neighbor9': 6, 'off_window': 3, 'remaining_aggregate': 6, 'combined': 3, 'centered_receiver': 6, 'centered_receiver_off_match': 6, 'centered_receiver_off_match_aggregate': 6, 'geometry_receiver': 6, 'geometry_receiver_off_aggregate': 3, 'geometry_receiver_aligned_off_aggregate': 6}
120/150 new081 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
121/150 new082 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
122/150 new083 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
123/150 new084 {'neighbor9': 17, 'off_window': 17, 'remaining_aggregate': 11, 'combined': 11, 'centered_receiver': 17, 'centered_receiver_off_match': 17, 'centered_receiver_off_match_aggregate': 11, 'geometry_receiver': 17, 'geometry_receiver_off_aggregate': 11, 'geometry_receiver_aligned_off_aggregate': 11}
124/150 new085 {'neighbor9': 227, 'off_window': 221, 'remaining_aggregate': 9, 'combined': 9, 'centered_receiver': 227, 'centered_receiver_off_match': 227, 'centered_receiver_off_match_aggregate': 9, 'geometry_receiver': 227, 'geometry_receiver_off_aggregate': 9, 'geometry_receiver_aligned_off_aggregate': 9}
125/150 new086 {'neighbor9': 11, 'off_window': 11, 'remaining_aggregate': 11, 'combined': 11, 'centered_receiver': 11, 'centered_receiver_off_match': 11, 'centered_receiver_off_match_aggregate': 11, 'geometry_receiver': 11, 'geometry_receiver_off_aggregate': 11, 'geometry_receiver_aligned_off_aggregate': 11}
126/150 new087 {'neighbor9': 3, 'off_window': 2, 'remaining_aggregate': 3, 'combined': 2, 'centered_receiver': 3, 'centered_receiver_off_match': 3, 'centered_receiver_off_match_aggregate': 3, 'geometry_receiver': 3, 'geometry_receiver_off_aggregate': 2, 'geometry_receiver_aligned_off_aggregate': 3}
127/150 new088 {'neighbor9': 23, 'off_window': 23, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 23, 'centered_receiver_off_match': 23, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 23, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
128/150 new089 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
129/150 new090 {'neighbor9': 2, 'off_window': 0, 'remaining_aggregate': 2, 'combined': 0, 'centered_receiver': 2, 'centered_receiver_off_match': 2, 'centered_receiver_off_match_aggregate': 2, 'geometry_receiver': 2, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 2}
130/150 new091 {'neighbor9': 16, 'off_window': 16, 'remaining_aggregate': 8, 'combined': 8, 'centered_receiver': 16, 'centered_receiver_off_match': 16, 'centered_receiver_off_match_aggregate': 8, 'geometry_receiver': 16, 'geometry_receiver_off_aggregate': 8, 'geometry_receiver_aligned_off_aggregate': 8}
131/150 new092 {'neighbor9': 14, 'off_window': 14, 'remaining_aggregate': 8, 'combined': 8, 'centered_receiver': 14, 'centered_receiver_off_match': 14, 'centered_receiver_off_match_aggregate': 8, 'geometry_receiver': 14, 'geometry_receiver_off_aggregate': 8, 'geometry_receiver_aligned_off_aggregate': 8}
132/150 new093 {'neighbor9': 4, 'off_window': 4, 'remaining_aggregate': 4, 'combined': 4, 'centered_receiver': 4, 'centered_receiver_off_match': 4, 'centered_receiver_off_match_aggregate': 4, 'geometry_receiver': 4, 'geometry_receiver_off_aggregate': 4, 'geometry_receiver_aligned_off_aggregate': 4}
133/150 new094 {'neighbor9': 2, 'off_window': 1, 'remaining_aggregate': 2, 'combined': 1, 'centered_receiver': 2, 'centered_receiver_off_match': 2, 'centered_receiver_off_match_aggregate': 2, 'geometry_receiver': 2, 'geometry_receiver_off_aggregate': 1, 'geometry_receiver_aligned_off_aggregate': 2}
134/150 new095 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
135/150 new096 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
136/150 new097 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
137/150 new098 {'neighbor9': 88, 'off_window': 88, 'remaining_aggregate': 80, 'combined': 80, 'centered_receiver': 88, 'centered_receiver_off_match': 88, 'centered_receiver_off_match_aggregate': 80, 'geometry_receiver': 88, 'geometry_receiver_off_aggregate': 80, 'geometry_receiver_aligned_off_aggregate': 80}
138/150 new099 {'neighbor9': 343, 'off_window': 343, 'remaining_aggregate': 97, 'combined': 97, 'centered_receiver': 714, 'centered_receiver_off_match': 714, 'centered_receiver_off_match_aggregate': 287, 'geometry_receiver': 343, 'geometry_receiver_off_aggregate': 97, 'geometry_receiver_aligned_off_aggregate': 97}
139/150 new100 {'neighbor9': 87, 'off_window': 87, 'remaining_aggregate': 87, 'combined': 87, 'centered_receiver': 87, 'centered_receiver_off_match': 87, 'centered_receiver_off_match_aggregate': 87, 'geometry_receiver': 87, 'geometry_receiver_off_aggregate': 87, 'geometry_receiver_aligned_off_aggregate': 87}
140/150 new101 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
141/150 new102 {'neighbor9': 174, 'off_window': 174, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 174, 'centered_receiver_off_match': 174, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 174, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
142/150 new103 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
143/150 new104 {'neighbor9': 2, 'off_window': 0, 'remaining_aggregate': 2, 'combined': 0, 'centered_receiver': 2, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 2, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 2}
144/150 new105 {'neighbor9': 57, 'off_window': 57, 'remaining_aggregate': 53, 'combined': 53, 'centered_receiver': 57, 'centered_receiver_off_match': 57, 'centered_receiver_off_match_aggregate': 53, 'geometry_receiver': 57, 'geometry_receiver_off_aggregate': 53, 'geometry_receiver_aligned_off_aggregate': 53}
145/150 new106 {'neighbor9': 206, 'off_window': 206, 'remaining_aggregate': 100, 'combined': 100, 'centered_receiver': 206, 'centered_receiver_off_match': 206, 'centered_receiver_off_match_aggregate': 100, 'geometry_receiver': 206, 'geometry_receiver_off_aggregate': 100, 'geometry_receiver_aligned_off_aggregate': 100}
146/150 new107 {'neighbor9': 50, 'off_window': 50, 'remaining_aggregate': 50, 'combined': 50, 'centered_receiver': 50, 'centered_receiver_off_match': 50, 'centered_receiver_off_match_aggregate': 50, 'geometry_receiver': 50, 'geometry_receiver_off_aggregate': 50, 'geometry_receiver_aligned_off_aggregate': 50}
147/150 new108 {'neighbor9': 3, 'off_window': 0, 'remaining_aggregate': 3, 'combined': 0, 'centered_receiver': 3, 'centered_receiver_off_match': 3, 'centered_receiver_off_match_aggregate': 3, 'geometry_receiver': 3, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 3}
148/150 new109 {'neighbor9': 11, 'off_window': 11, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 11, 'centered_receiver_off_match': 11, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 11, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
149/150 new110 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
150/150 new111 {'neighbor9': 0, 'off_window': 0, 'remaining_aggregate': 0, 'combined': 0, 'centered_receiver': 0, 'centered_receiver_off_match': 0, 'centered_receiver_off_match_aggregate': 0, 'geometry_receiver': 0, 'geometry_receiver_off_aggregate': 0, 'geometry_receiver_aligned_off_aggregate': 0}
M43AD COMPLETE
