best_free_drift_hz_s,best_free_frequency_mhz,best_free_snr,best_stationary_frequency_mhz,best_stationary_offset_from_prediction_hz,best_stationary_snr,candidate_ordinal,candidate_track_snr,epoch,kind,predicted_drift_hz_s,predicted_end_mhz,predicted_mid_mhz,predicted_start_mhz,rest_frequency_mhz,scan,width_channels,window_id
1.969421358020728,1425.2954553812742,7.718766689300537,1425.295416265726,-25.440825993428007,5.6288299560546875,1,6.0096330642700195,1,on,0.27719384054515245,1425.2954796582305,1425.295441706552,1425.2954037614024,1425.3152769058943,epoch1_on,9,m14_1425p0
-0.010204255741040042,1425.2955364063382,7.571901798248291,1425.2955336123705,-1.5419184364873217,7.075994968414307,1,4.267911911010742,1,off,0.27739655047705325,1425.2955731341995,1425.295535154289,1425.2954971818685,1425.3152769058943,epoch1_off,9,m14_1425p0
1.000017062621924,1425.2955839037895,7.519618988037109,1425.2955755218863,-53.153080898482585,6.884204387664795,1,4.609139442443848,2,on,0.2776266851766802,1425.2956666868588,1425.2956286749672,1425.295590671516,1425.3152769058943,epoch2_on,9,m14_1425p0
1.234714944665845,1425.2957347780466,7.645086288452148,1425.2958185970783,95.48559205541096,6.8351826667785645,1,2.859713077545166,2,off,0.27788664457071693,1425.295761159446,1425.2957231114863,1425.2956850729254,1425.3152769058943,epoch2_off,9,m14_1425p0
-0.3571489509364015,1425.2958800643682,8.018561363220215,1425.2959107980132,93.43508395431854,6.271888732910156,1,5.3691086769104,3,on,0.27817343747026574,1425.2958554506197,1425.2958173629293,1425.2957792855739,1425.3152769058943,epoch3_on,9,m14_1425p0
0.2857191607491212,1425.2958940342069,7.627227306365967,1425.295933149755,21.712025727538276,5.667667865753174,1,5.063693523406982,3,off,0.27848649337372394,1425.2959495687421,1425.2959114377293,1425.2958733179803,1425.3152769058943,epoch3_off,9,m14_1425p0
-1.2857362233710452,1425.2959107980132,7.185478687286377,1425.2960225567222,38.59729872601747,5.860903739929199,2,5.413954257965088,1,on,-0.03048489181904875,1425.2959797889337,1425.2959839594234,1425.295988135824,1425.2473471686244,epoch1_on,9,m14_1425p0
-1.5000255939328861,1425.295913591981,7.054136276245117,1425.2960113808513,37.664466617570724,6.280449390411377,2,4.88442850112915,1,off,-0.03030025607547679,1425.2959695716495,1425.2959737163847,1425.2959778679858,1425.2473471686244,epoch1_off,9,m14_1425p0
-0.9387915281756839,1425.2959415316582,8.385004997253418,1425.295983441174,19.900963252439396,6.215210437774658,2,5.460198879241943,2,on,-0.030088090100272517,1425.2959594249974,1425.2959635402108,1425.2959676632418,1425.2473471686244,epoch2_on,9,m14_1425p0
-1.5306383611560064,1425.296033732593,8.118339538574219,1425.2959275618196,-25.788794800973847,5.858391284942627,2,4.506598949432373,2,off,-0.029846284615312555,1425.2959492689808,1425.2959533506144,1425.295957441018,1425.2473471686244,epoch2_off,9,m14_1425p0
-0.1938808590797608,1425.2959415316582,8.201449394226074,1425.2959107980132,-32.47950780860265,6.271888732910156,2,5.837741851806641,3,on,-0.029577619881682355,1425.2959392331402,1425.295943277521,1425.2959473316157,1425.2473471686244,epoch3_on,9,m14_1425p0
0.2857191607491212,1425.2958940342069,7.627227306365967,1425.295933149755,-0.17967067833524197,5.667667865753174,2,5.853111743927002,3,off,-0.02928253270264684,1425.2959293259096,1425.2959333294257,1425.295937343589,1425.2473471686244,epoch3_off,9,m14_1425p0
1.0306298298450443,1425.2930944785476,7.470019817352295,1425.2931894734502,12.21007869389723,6.494022369384766,3,5.73244047164917,1,on,0.15019376627271175,1425.2931978271295,1425.2931772633715,1425.2931567034507,1425.1348843798041,epoch1_on,9,m14_1425p0
1.7959490104230473,1425.2933263778687,7.496018886566162,1425.2931671217084,-60.77725402064971,5.587070465087891,3,2.4724793434143066,1,off,0.1503185973380904,1425.2932484802893,1425.2932278989624,1425.2932073224313,1425.1348843798041,epoch1_off,9,m14_1425p0
-0.5204170427930421,1425.293192267418,7.6776018142700195,1425.2933515235782,72.9423263692297,6.613499164581299,3,5.257216930389404,2,on,0.15047087393180664,1425.2932991839004,1425.2932785812518,1425.2932579843484,1425.1348843798041,epoch2_on,9,m14_1425p0
1.4796170824508061,1425.2932649105787,7.601003646850586,1425.293412990868,83.21943369082874,6.151459693908691,3,3.29038143157959,2,off,0.15065225275065425,1425.2933503993918,1425.2933297714344,1425.2933091501775,1425.1348843798041,epoch2_off,9,m14_1425p0
0.20408511482080083,1425.2933459356427,6.982268333435059,1425.2933682873845,-12.589748166647041,6.319450378417969,3,5.514646530151367,3,on,0.15086066271603488,1425.293401534091,1425.2933808771327,1425.293360227813,1425.1348843798041,epoch3_on,9,m14_1425p0
-1.3469617578172854,1425.2934074029326,7.075654029846191,1425.2933375537395,-94.35327160645102,5.392586708068848,3,3.639847755432129,3,off,0.15109559062563352,1425.293452596597,1425.2934319070112,1425.293411225995,1425.1348843798041,epoch3_off,9,m14_1425p0
1.8367660333872076,1425.2951089292765,8.0324125289917,1425.295134074986,-44.7147590421082,5.8754682540893555,4,5.403180122375488,1,on,0.1156412528347078,1425.2951946253893,1425.295178789745,1425.2951629623326,1425.3601452335715,epoch1_on,9,m14_1425p0
0.8571574822473635,1425.295315682888,7.02471399307251,1425.2951284870505,-89.31548313739768,5.885565757751465,4,4.090297698974609,1,off,0.11589305496929343,1425.2952336731291,1425.2952178025337,1425.295201941128,1425.3601452335715,epoch1_off,9,m14_1425p0
