window,on_max_snr,spectral_width_channels,one_channel_max_snr,frequency_mhz,scale,phase_cycles,active_epochs,off_same_hypothesis_snr,off_global_max_snr,empirical_window_p,null_99th_percentile
m8_1405p5,6.154135137003565,9,5.154932825372753,1405.4721412658691,0.25,0.2,1+2,-inf,5.813228498361864,0.7354085603112841,7.251914024353027
m8_1423p5,6.334730673950077,9,5.485418740013833,1423.628288269043,0.25,0.1,2+3,-inf,5.838157853493875,0.35019455252918286,6.937911033630371
