window,on_max_snr,spectral_width_channels,one_channel_max_snr,frequency_mhz,scale,phase_cycles,active_epochs,off_same_hypothesis_snr,off_global_max_snr,empirical_window_p,null_99th_percentile
m14_1400p5,61308.59413270573,1,61308.59413270573,1400.2425135225058,0.75,-0.2,1+2,-inf,62328.19239273118,0.0038910505836575876,8.118624687194824
m14_1406p5,54362.99358032704,1,54362.99358032704,1406.1012700721622,0.75,-0.2,2+3,37893.33312224465,39030.94966683687,0.0038910505836575876,6.392854690551758
m14_1412p5,14.16266417352885,3,12.934738332874753,1412.3506093397737,0.75,-0.2,2+3,15.697056271270272,25.55142912904096,0.0038910505836575876,6.847149848937988
m14_1418p5,42.157673170290785,5,27.919210755700792,1418.9851780831814,0.25,0.0,2+3,52.982696715811855,56.54443139657739,0.0038910505836575876,6.329108715057373
m14_1425p0,11.229956979022218,3,8.186640269633171,1424.9622451141477,0.25,-0.1,1+2,8.258682383555024,18.76468732897786,0.0038910505836575876,9.290201187133789
